Timestamp,Nombre,Datos
"1685110819","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2842 lumenes""}]"
"1685110819","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""127.94cm""}]"
"1685110826","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.10°C""}]"
"1685110826","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2833 lumenes""}]"
"1685110826","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.20cm""}]"
"1685110833","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.10°C""}]"
"1685110833","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2258 lumenes""}]"
"1685110833","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.22cm""}]"
"1685110841","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110841","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2317 lumenes""}]"
"1685110841","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.61cm""}]"
"1685110848","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110848","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2685 lumenes""}]"
"1685110848","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""127.93cm""}]"
"1685110856","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.10°C""}]"
"1685110856","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2717 lumenes""}]"
"1685110856","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.35cm""}]"
"1685110865","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110865","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2496 lumenes""}]"
"1685110865","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.33cm""}]"
"1685110872","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110872","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2528 lumenes""}]"
"1685110872","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.76cm""}]"
"1685110880","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.10°C""}]"
"1685110880","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2815 lumenes""}]"
"1685110880","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.32cm""}]"
"1685110888","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110888","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2737 lumenes""}]"
"1685110888","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.17cm""}]"
"1685110895","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110895","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2645 lumenes""}]"
"1685110895","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.35cm""}]"
"1685110903","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110903","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2621 lumenes""}]"
"1685110903","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.32cm""}]"
"1685110910","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.10°C""}]"
"1685110910","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2466 lumenes""}]"
"1685110910","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.72cm""}]"
"1685110918","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685110918","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2354 lumenes""}]"
"1685110918","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.18cm""}]"
"1685110925","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110925","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2683 lumenes""}]"
"1685110925","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""127.93cm""}]"
"1685110933","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110933","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2555 lumenes""}]"
"1685110933","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.35cm""}]"
"1685110941","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685110941","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2769 lumenes""}]"
"1685110941","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.35cm""}]"
"1685110949","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""45.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110949","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2822 lumenes""}]"
"1685110949","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.17cm""}]"
"1685110958","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110958","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2480 lumenes""}]"
"1685110958","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.32cm""}]"
"1685110966","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685110966","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2462 lumenes""}]"
"1685110966","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.76cm""}]"
"1685110974","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685110974","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2547 lumenes""}]"
"1685110974","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""127.91cm""}]"
"1685110981","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685110981","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2608 lumenes""}]"
"1685110981","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.33cm""}]"
"1685110988","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685110988","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2362 lumenes""}]"
"1685110988","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""127.89cm""}]"
"1685110995","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.10°C""}]"
"1685110995","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2842 lumenes""}]"
"1685110995","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.32cm""}]"
"1685111002","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685111002","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2509 lumenes""}]"
"1685111002","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""128.74cm""}]"
"1685111010","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.20°C""}]"
"1685111010","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2642 lumenes""}]"
"1685111010","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.56cm""}]"
"1685111017","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""44.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685111017","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2599 lumenes""}]"
"1685111017","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""129.15cm""}]"
"1685111024","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""45.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""28.30°C""}]"
"1685111024","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""2323 lumenes""}]"
"1685111024","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""127.91cm""}]"
"1685547844","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""42.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.40°C""}]"
"1685547844","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""592 lumenes""}]"
"1685547844","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685547857","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685547857","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""566 lumenes""}]"
"1685547857","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685547869","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.40°C""}]"
"1685547869","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""624 lumenes""}]"
"1685547869","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685547882","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.20°C""}]"
"1685547882","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""625 lumenes""}]"
"1685547882","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685547894","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685547894","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""675 lumenes""}]"
"1685547894","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685547980","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685547980","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""802 lumenes""}]"
"1685547980","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685547993","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685547993","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""730 lumenes""}]"
"1685547993","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685548005","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685548005","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""749 lumenes""}]"
"1685548005","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685548018","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685548018","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""726 lumenes""}]"
"1685548018","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685548029","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685548029","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""727 lumenes""}]"
"1685548029","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.03cm""}]"
"1685548042","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""41.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685548042","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""719 lumenes""}]"
"1685548042","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685548054","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""40.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685548054","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""645 lumenes""}]"
"1685548054","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685548067","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""40.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""25.30°C""}]"
"1685548067","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""706 lumenes""}]"
"1685548067","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""0.00cm""}]"
"1685834754","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""31.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685834754","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""375 lumenes""}]"
"1685834754","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""49.44cm""}]"
"1685834762","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""33.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.10°C""}]"
"1685834762","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""375 lumenes""}]"
"1685834762","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.89cm""}]"
"1685834771","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.00°C""}]"
"1685834771","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""370 lumenes""}]"
"1685834771","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.90cm""}]"
"1685834779","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685834779","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""359 lumenes""}]"
"1685834779","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.90cm""}]"
"1685834787","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685834787","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""369 lumenes""}]"
"1685834787","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.85cm""}]"
"1685834795","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685834795","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""362 lumenes""}]"
"1685834795","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.89cm""}]"
"1685834803","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685834803","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""370 lumenes""}]"
"1685834803","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.31cm""}]"
"1685834811","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""33.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""31.20°C""}]"
"1685834811","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""371 lumenes""}]"
"1685834811","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.75cm""}]"
"1685834819","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685834819","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""362 lumenes""}]"
"1685834819","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.90cm""}]"
"1685834827","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685834827","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""374 lumenes""}]"
"1685834827","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.90cm""}]"
"1685834836","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685834836","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""364 lumenes""}]"
"1685834836","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.90cm""}]"
"1685834844","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.90°C""}]"
"1685834844","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""363 lumenes""}]"
"1685834844","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.75cm""}]"
"1685834852","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685834852","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""371 lumenes""}]"
"1685834852","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.90cm""}]"
"1685834860","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.20°C""}]"
"1685834860","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""369 lumenes""}]"
"1685834860","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.90cm""}]"
"1685834869","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685834869","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""374 lumenes""}]"
"1685834869","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.35cm""}]"
"1685834877","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.60°C""}]"
"1685834877","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""369 lumenes""}]"
"1685834877","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""47.31cm""}]"
"1685834885","Sensor de Humedad","[{""tipoDeDato"":""Humedad"",""resultado"":""32.00%""},{""tipoDeDato"":""Temperatura"",""resultado"":""30.10°C""}]"
"1685834885","Sensor de luz","[{""tipoDeDato"":""Luminosidad"",""resultado"":""371 lumenes""}]"
"1685834885","Sensor de ultrasonido","[{""tipoDeDato"":""Distancia"",""resultado"":""46.89cm""}]"
